CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
4828,35.862466,0.545455,361.49,361.49,0.0,0.0,0.454545,0.454545,0.0,0.0,0,9,1500.0,625.790303,155.444689,0.5,11
5908,1727.333496,1.0,560.75,168.65,392.1,0.0,0.454545,0.181818,0.363636,0.0,0,11,2500.0,509.825296,599.949312,0.0,11
7802,34.356451,0.545455,266.25,0.0,266.25,0.0,0.454545,0.0,0.454545,0.0,0,5,7500.0,338.565785,85.843124,0.5,11
212,1628.609633,1.0,1340.83,695.04,645.79,0.0,0.666667,0.416667,0.5,0.0,0,28,2000.0,586.263693,1190.488094,0.0,12
308,255.851136,0.909091,311.8,0.0,311.8,0.0,0.666667,0.0,0.666667,0.0,0,8,2500.0,709.240603,2703.147477,0.0,12
458,311.357,0.818182,2283.07,2283.07,0.0,0.0,0.666667,0.666667,0.0,0.0,0,18,9000.0,2395.548466,178.054329,1.0,12
506,511.569448,0.727273,2938.32,1685.35,1252.97,0.0,0.666667,0.5,0.583333,0.0,0,69,7500.0,832.586508,265.118787,0.166667,12
582,12.333825,0.727273,182.16,0.0,182.16,0.0,0.666667,0.0,0.583333,0.0,0,8,5000.0,150.287189,119.24025,0.583333,12
702,22.689289,0.818182,360.6,160.6,200.0,0.0,0.666667,0.166667,0.416667,0.0,0,9,4500.0,415.618854,144.896661,0.857143,12
794,225.404563,0.727273,2424.34,1963.74,460.6,0.0,0.666667,0.416667,0.166667,0.0,0,9,7500.0,3023.04845,169.574114,0.6,12
834,1670.928797,1.0,794.52,794.52,0.0,0.0,0.666667,0.666667,0.0,0.0,0,16,1750.0,1083.625844,1196.302503,0.0,12
842,76.673877,0.777778,410.9,0.0,410.9,0.0,0.666667,0.0,0.555556,0.0,0,6,1500.0,449.09003,100.105897,0.0,9
1130,38.424273,1.0,442.04,0.0,442.04,0.0,0.666667,0.0,0.666667,0.0,0,12,2000.0,435.927928,129.152786,0.8,12
1136,109.140973,1.0,319.62,319.62,0.0,0.0,0.666667,0.666667,0.0,0.0,0,13,3500.0,597.96043,168.622192,0.0,12
1144,31.856254,0.545455,241.0,0.0,241.0,0.0,0.666667,0.0,0.666667,0.0,0,11,1200.0,401.109047,101.527469,0.0,12
1192,870.802164,1.0,350.0,0.0,350.0,0.0,0.666667,0.0,0.666667,0.0,0,8,1200.0,213.014986,227.800157,0.0,12
1348,955.159037,1.0,440.57,45.65,394.92,0.0,0.666667,0.083333,0.666667,0.0,0,13,1000.0,684.090131,591.385845,0.0,12
1360,263.63692,0.727273,1350.7,1060.7,290.0,0.0,0.666667,0.5,0.25,0.0,0,17,1500.0,837.745205,196.198784,0.0,12
1456,98.427228,1.0,389.24,0.0,389.24,0.0,0.666667,0.0,0.583333,0.0,0,11,8500.0,371.314009,178.045751,0.0,12
1678,1847.255047,1.0,186.33,117.58,68.75,0.0,0.666667,0.25,0.416667,0.0,0,8,2000.0,494.841702,575.035999,0.0,12
1894,105.385636,1.0,1536.31,344.91,1191.4,0.0,0.666667,0.166667,0.416667,0.0,0,8,3000.0,1639.344093,161.467632,0.625,12
2098,1374.266113,1.0,1814.3,1596.8,217.5,0.0,0.666667,0.333333,0.416667,0.0,0,10,6500.0,2668.399516,413.987806,0.0,12
2192,1343.394224,1.0,2604.52,2406.12,198.4,0.0,0.666667,0.583333,0.25,0.0,0,39,6000.0,710.851447,326.845433,0.0,12
2246,1392.773202,1.0,221.61,221.61,0.0,0.0,0.666667,0.666667,0.0,0.0,0,8,1700.0,369.345758,294.377252,0.0,12
2248,32.89402,1.0,271.68,0.0,271.68,0.0,0.666667,0.0,0.583333,0.0,0,12,2400.0,226.744914,167.809303,0.083333,12
2362,623.583624,1.0,1344.85,1099.72,245.13,0.0,0.666667,0.5,0.333333,0.0,0,21,2200.0,1374.213771,304.225119,0.083333,12
2404,23.934205,0.818182,266.1,0.0,266.1,0.0,0.666667,0.0,0.583333,0.0,0,8,4000.0,313.233366,122.228515,0.636364,12
2444,17.415068,0.727273,147.7,0.0,147.7,0.0,0.666667,0.0,0.666667,0.0,0,14,4000.0,177.088102,127.799107,0.181818,12
2600,4194.033835,0.727273,2006.87,420.6,1586.27,0.0,0.666667,0.083333,0.666667,0.0,0,26,21000.0,19714.09728,1479.309409,0.1,12
2632,15.173238,0.666667,316.91,316.91,0.0,0.0,0.666667,0.666667,0.0,0.0,0,6,11000.0,348.334373,71.08943,1.0,6
2736,802.618739,1.0,2860.32,2435.82,424.5,0.0,0.666667,0.416667,0.416667,0.0,0,28,4500.0,2024.536409,232.97847,0.0,12
2752,162.905422,0.727273,1600.0,0.0,1600.0,0.0,0.666667,0.0,0.666667,0.0,0,8,6000.0,2733.152899,156.243291,0.666667,12
2770,65.915182,0.727273,840.0,0.0,840.0,0.0,0.666667,0.0,0.583333,0.0,0,8,1000.0,1014.023858,185.815051,0.857143,12
2788,379.74055,1.0,1348.41,546.21,802.2,0.0,0.666667,0.416667,0.5,0.0,0,25,1300.0,430.736402,163.305423,0.0,12
2996,30.186422,0.909091,345.99,120.0,225.99,0.0,0.666667,0.25,0.583333,0.0,0,15,9000.0,99.876601,149.179856,0.083333,12
3074,483.402486,0.777778,2723.47,2723.47,0.0,0.0,0.666667,0.666667,0.0,0.0,0,26,2000.0,1203.702727,171.501276,0.0,9
3138,17.357563,0.909091,244.85,40.21,204.64,0.0,0.666667,0.166667,0.583333,0.0,0,13,5000.0,357.802082,121.523416,0.181818,12
3354,459.134859,1.0,223.34,0.0,223.34,0.0,0.666667,0.0,0.666667,0.0,0,9,500.0,498.401939,455.872675,0.0,12
3366,2016.684686,1.0,176.68,0.0,176.68,0.0,0.666667,0.0,0.666667,0.0,0,8,2000.0,223.0686,13557.29726,0.0,12
3602,28.593511,0.909091,258.32,0.0,258.32,0.0,0.666667,0.0,0.583333,0.0,0,10,4000.0,307.750161,161.030353,0.166667,12
3702,46.89543,0.727273,682.64,0.0,682.64,0.0,0.666667,0.0,0.583333,0.0,0,16,2000.0,864.625632,170.244751,1.0,12
4034,6.660517,0.636364,310.0,0.0,310.0,0.0,0.666667,0.0,0.666667,0.0,0,8,1000.0,417.016763,,0.0,12
4194,286.814503,1.0,2016.14,1602.14,414.0,0.0,0.666667,0.416667,0.333333,0.0,0,14,1200.0,1525.089652,191.602655,0.0,12
4286,99.527723,0.818182,1059.59,1059.59,0.0,0.0,0.666667,0.666667,0.0,0.0,0,14,2500.0,1438.379172,162.415247,0.833333,12
4460,7611.152584,1.0,3707.79,3707.79,0.0,0.0,0.666667,0.666667,0.0,0.0,0,57,12000.0,4610.460803,4441.612219,0.0,12
4484,19.928467,0.727273,310.64,0.0,310.64,0.0,0.666667,0.0,0.583333,0.0,0,8,9000.0,409.454228,175.245981,0.714286,12
4766,74.825456,1.0,293.5,49.0,244.5,0.0,0.666667,0.083333,0.583333,0.0,0,11,1500.0,215.258602,138.420441,0.272727,12
4776,182.959331,1.0,847.88,0.0,847.88,0.0,0.666667,0.0,0.666667,0.0,0,11,5000.0,757.48839,193.758424,0.166667,12
4786,47.274973,0.727273,639.0,0.0,639.0,0.0,0.666667,0.0,0.583333,0.0,0,12,3300.0,940.011994,182.150814,1.0,12
4832,18.354425,0.777778,256.5,0.0,256.5,0.0,0.666667,0.0,0.555556,0.0,0,6,2000.0,306.969886,109.781933,0.8,9
5006,162.850565,1.0,1326.72,1023.27,303.45,0.0,0.666667,0.666667,0.166667,0.0,0,26,6000.0,967.490298,146.021103,0.142857,12
5112,3215.080388,1.0,410.24,296.52,113.72,0.0,0.666667,0.333333,0.416667,0.0,0,12,9500.0,772.194997,886.05258,0.0,12
5162,766.261051,1.0,1462.73,1100.23,362.5,0.0,0.666667,0.5,0.416667,0.0,0,26,6000.0,202.561336,195.306688,0.0,12
5260,6.646795,1.0,228.84,0.0,228.84,0.0,0.666667,0.0,0.666667,0.0,0,12,4000.0,232.790324,96.602631,1.0,12
5290,352.58799,1.0,281.81,183.81,98.0,0.0,0.666667,0.416667,0.583333,0.0,0,15,1600.0,835.301657,175.210164,0.083333,12
5294,3.229304,0.545455,190.2,0.0,190.2,0.0,0.666667,0.0,0.583333,0.0,0,8,1500.0,295.937124,,0.0,12
5464,1157.568538,1.0,329.0,37.0,292.0,0.0,0.666667,0.083333,0.666667,0.0,0,9,2500.0,603.250222,567.942336,0.0,12
5476,30.969957,0.666667,319.67,319.67,0.0,0.0,0.666667,0.666667,0.0,0.0,0,5,7500.0,103.198108,55.782805,0.0,6
5500,41.080375,0.818182,280.0,0.0,280.0,0.0,0.666667,0.0,0.666667,0.0,0,8,9000.0,479.765654,140.712772,0.5,12
5520,33.015501,0.727273,295.56,108.0,187.56,0.0,0.666667,0.166667,0.5,0.0,0,9,3000.0,301.892766,165.877993,0.625,12
5728,58.647973,0.909091,528.65,108.32,420.33,0.0,0.666667,0.083333,0.416667,0.0,0,12,2000.0,539.9677,115.495581,0.571429,12
5930,15.330559,0.727273,144.64,0.0,144.64,0.0,0.666667,0.0,0.666667,0.0,0,8,1000.0,198.970881,96.044022,0.0,12
5942,556.43723,0.636364,403.3,303.1,100.2,0.0,0.666667,0.416667,0.333333,0.0,0,14,7500.0,1318.460544,129.682608,0.0,12
5948,20.758677,0.818182,548.01,0.0,548.01,0.0,0.666667,0.0,0.583333,0.0,0,8,1900.0,1049.636065,55.511514,0.0,12
5998,304.664917,1.0,2601.67,2508.57,93.1,0.0,0.666667,0.583333,0.083333,0.0,0,18,4000.0,2875.007088,150.184354,0.166667,12
6334,5715.854635,1.0,2173.99,1556.19,617.8,0.0,0.666667,0.583333,0.5,0.0,0,33,8500.0,1828.965006,1313.883915,0.0,12
6342,224.795583,1.0,240.74,0.0,240.74,0.0,0.666667,0.0,0.666667,0.0,0,9,1000.0,372.301242,218.717866,0.0,12
6370,432.793131,1.0,540.13,315.3,224.83,0.0,0.666667,0.166667,0.5,0.0,0,13,6500.0,737.522982,163.94759,0.0,12
6380,259.217679,0.818182,2844.3,544.3,2300.0,0.0,0.666667,0.333333,0.416667,0.0,0,12,2500.0,2733.780207,165.185385,0.166667,12
6402,1343.200147,1.0,848.53,0.0,848.53,0.0,0.666667,0.0,0.666667,0.0,0,14,5500.0,817.669027,333.092064,0.0,12
6464,46.773238,0.545455,2166.56,0.0,2166.56,0.0,0.666667,0.0,0.583333,0.0,0,16,3000.0,1969.308069,100.53897,0.4,12
6492,322.222745,0.666667,2522.03,2180.79,341.24,0.0,0.666667,0.666667,0.555556,0.0,0,18,9000.0,1898.185428,199.113916,0.4,9
6524,1735.597569,1.0,1591.11,1591.11,0.0,0.0,0.666667,0.666667,0.0,0.0,0,27,2700.0,485.135865,632.484083,0.0,12
6568,37.911473,0.818182,254.0,84.0,170.0,0.0,0.666667,0.166667,0.5,0.0,0,12,3000.0,248.076679,185.502626,0.5,12
6588,21.462595,0.727273,193.4,0.0,193.4,0.0,0.666667,0.0,0.666667,0.0,0,8,2500.0,264.851292,154.489371,1.0,12
6640,11.294184,0.666667,155.0,0.0,155.0,0.0,0.666667,0.0,0.5,0.0,0,4,1000.0,149.588599,43.341698,0.5,6
6676,106.390419,1.0,1038.38,1038.38,0.0,0.0,0.666667,0.666667,0.0,0.0,0,14,6000.0,918.029106,140.547255,0.6,12
6790,27.93791,0.727273,205.92,0.0,205.92,0.0,0.666667,0.0,0.666667,0.0,0,24,1200.0,327.268542,110.286711,0.181818,12
7038,183.992665,0.818182,1402.4,1140.5,261.9,0.0,0.666667,0.583333,0.416667,0.0,0,19,7200.0,1262.938606,239.059144,0.142857,12
7196,283.30016,1.0,461.36,0.0,461.36,0.0,0.666667,0.0,0.666667,0.0,0,9,9000.0,526.087388,177.721392,0.0,12
7278,10598.46777,1.0,2084.48,1300.48,784.0,0.0,0.666667,0.416667,0.583333,0.0,0,13,21500.0,3219.621433,3068.125648,0.0,12
7378,28.934197,0.909091,258.74,258.74,0.0,0.0,0.666667,0.666667,0.0,0.0,0,16,12000.0,502.486404,105.034384,1.0,12
7496,552.464447,0.818182,1866.81,1075.17,791.64,0.0,0.666667,0.25,0.583333,0.0,0,35,3000.0,3158.4173,481.438547,0.111111,12
7498,528.917839,1.0,647.69,483.59,164.1,0.0,0.666667,0.25,0.333333,0.0,0,12,1000.0,390.696467,213.744956,0.0,12
7508,1166.660018,1.0,2452.69,1541.69,911.0,0.0,0.666667,0.416667,0.416667,0.0,0,13,1500.0,1259.60563,271.109376,0.083333,12
7536,763.992973,1.0,245.0,0.0,245.0,0.0,0.666667,0.0,0.583333,0.0,0,10,1500.0,1660.561025,344.810116,0.0,12
7552,349.441102,1.0,1975.4,1393.5,581.9,0.0,0.666667,0.416667,0.333333,0.0,0,17,4000.0,1795.012223,167.219681,0.0,12
7664,51.581189,1.0,384.89,120.0,264.89,0.0,0.666667,0.083333,0.583333,0.0,0,10,6000.0,213.515669,156.429964,0.222222,12
7854,144.513072,0.727273,758.5,0.0,758.5,0.0,0.666667,0.0,0.583333,0.0,0,12,3000.0,860.545375,192.201279,0.142857,12
7894,94.241684,0.666667,1019.34,0.0,1019.34,0.0,0.666667,0.0,0.666667,0.0,0,7,5000.0,1014.359244,122.108687,1.0,9
8130,33.100875,0.888889,277.47,0.0,277.47,0.0,0.666667,0.0,0.555556,0.0,0,9,1500.0,194.180564,124.55425,0.142857,9
8158,1487.517111,1.0,614.53,311.22,303.31,0.0,0.666667,0.333333,0.333333,0.0,0,15,1700.0,570.147403,429.203871,0.0,12
8230,131.290079,1.0,359.44,0.0,359.44,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,291.577497,165.879808,0.083333,12
8296,2370.760037,1.0,94.47,0.0,94.47,0.0,0.666667,0.0,0.583333,0.0,0,11,4500.0,770.48848,586.751872,0.0,12
8558,42.288669,1.0,313.36,0.0,313.36,0.0,0.666667,0.0,0.666667,0.0,0,8,2000.0,428.089548,189.922028,0.666667,12
8572,2469.665655,1.0,963.13,963.13,0.0,0.0,0.666667,0.666667,0.0,0.0,0,16,7000.0,566.87028,639.521888,0.0,12
8578,1228.170181,1.0,817.94,436.64,381.3,0.0,0.666667,0.166667,0.5,0.0,0,8,1500.0,708.383328,831.442071,0.0,12
8642,1989.072228,1.0,504.35,166.0,338.35,0.0,0.666667,0.083333,0.583333,0.0,0,9,13000.0,1720.837373,744.613395,0.0,12
8814,57.077581,0.727273,698.44,95.14,603.3,0.0,0.666667,0.166667,0.5,0.0,0,16,6000.0,525.904806,116.075915,0.454545,12
8856,14.428951,0.727273,200.0,0.0,200.0,0.0,0.666667,0.0,0.666667,0.0,0,8,3000.0,291.222619,149.575815,0.375,12
8876,112.390812,1.0,269.9,49.9,220.0,0.0,0.666667,0.083333,0.666667,0.0,0,9,1500.0,204.160043,167.150382,0.0,12
8888,1102.63215,1.0,1409.31,1080.18,329.13,0.0,0.666667,0.25,0.583333,0.0,0,13,8500.0,874.024544,274.582036,0.0,12
52,220.943665,1.0,1833.34,0.0,1833.34,0.0,0.916667,0.0,0.916667,0.0,0,11,1000.0,1652.755379,176.825347,0.818182,12
162,140.120632,1.0,644.16,0.0,644.16,0.0,0.916667,0.0,0.833333,0.0,0,11,1500.0,399.905138,163.128265,0.0,12
192,1847.085007,1.0,1573.35,592.0,981.35,0.0,0.916667,0.416667,0.75,0.0,0,40,6000.0,575.443785,429.239075,0.0,12
214,32.369733,1.0,326.45,76.0,250.45,0.0,0.916667,0.083333,0.75,0.0,0,12,1000.0,243.721693,180.646996,0.4,12
246,131.459201,1.0,705.84,0.0,705.84,0.0,0.916667,0.0,0.916667,0.0,0,11,13500.0,669.589,208.164096,0.454545,12
482,398.403586,1.0,3658.71,2745.31,913.4,0.0,0.916667,0.833333,0.75,0.0,0,48,2500.0,3646.346596,151.890083,1.0,12
534,2386.330629,1.0,5217.62,4789.09,428.53,0.0,0.916667,0.916667,0.5,0.0,0,42,7500.0,5678.729613,1311.514878,0.083333,12
586,1937.273513,1.0,658.87,79.67,579.2,0.0,0.916667,0.166667,0.833333,0.0,0,17,2000.0,758.215724,1336.476251,0.0,12
638,58.949864,1.0,2074.57,998.17,1076.4,0.0,0.916667,0.583333,0.5,0.0,0,25,6000.0,1694.490864,138.951551,0.333333,12
654,1479.020821,1.0,958.73,0.0,958.73,0.0,0.916667,0.0,0.833333,0.0,0,30,1500.0,1187.648889,3167.849654,0.0,12
682,1031.670316,1.0,1753.25,1164.04,589.21,0.0,0.916667,0.416667,0.833333,0.0,0,24,4000.0,500.01493,352.459986,0.0,12
726,5935.917803,1.0,1956.06,1777.14,178.92,0.0,0.916667,0.916667,0.333333,0.0,0,48,11500.0,1553.147417,1338.082337,0.0,12
754,31.303174,1.0,322.41,0.0,322.41,0.0,0.916667,0.0,0.833333,0.0,0,11,1500.0,266.683039,168.946603,0.7,12
770,1202.204204,1.0,435.04,435.04,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,1200.0,686.958695,847.988773,0.0,12
780,5.416921,0.545455,288.8,0.0,288.8,0.0,0.916667,0.0,0.833333,0.0,0,11,3000.0,254.443565,32.475254,0.181818,12
796,339.956112,1.0,2199.65,815.15,1384.5,0.0,0.916667,0.083333,0.833333,0.0,0,13,6000.0,2577.703016,242.28511,0.2,12
840,25.383911,1.0,401.16,0.0,401.16,0.0,0.916667,0.0,0.833333,0.0,0,11,2500.0,419.168947,164.819559,1.0,12
846,30.692503,0.454545,205.06,0.0,607.76,0.0,0.916667,0.0,1.0,0.0,0,35,4500.0,163.982192,55.660981,0.0,12
940,1167.045536,1.0,294.13,65.0,229.13,0.0,0.916667,0.083333,0.833333,0.0,0,12,1500.0,686.376349,266.50397,0.0,12
962,124.506347,1.0,1194.54,1194.54,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,7500.0,961.895302,169.006513,1.0,12
1106,2331.38017,1.0,1919.66,1310.9,608.76,0.0,0.916667,0.416667,0.75,0.0,0,34,6000.0,6725.483653,609.161536,0.0,12
1208,1736.930299,1.0,616.0,0.0,616.0,0.0,0.916667,0.0,0.916667,0.0,0,11,1900.0,803.881382,644.158808,0.0,12
1286,920.922411,1.0,1227.93,459.55,768.38,0.0,0.916667,0.166667,0.916667,0.0,0,15,8500.0,2219.82375,224.328091,0.0,12
1414,69.141919,1.0,872.94,137.3,735.64,0.0,0.916667,0.333333,0.916667,0.0,0,24,10000.0,721.050386,167.657169,0.6,12
1416,1.198223,0.909091,317.02,149.97,167.05,0.0,0.916667,0.75,0.666667,0.0,0,30,6000.0,304.637365,28.51825,0.0,12
1504,2619.752921,1.0,3563.07,2675.63,887.44,0.0,0.916667,0.666667,0.666667,0.0,0,69,4500.0,1227.952887,688.645056,0.0,12
1668,404.582074,1.0,555.84,0.0,555.84,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,229.068913,255.734095,0.0,12
1680,85.095626,1.0,1553.04,0.0,1553.04,0.0,0.916667,0.0,0.916667,0.0,0,20,2000.0,1654.909972,124.032106,0.818182,12
1856,1724.945864,1.0,2075.18,1841.7,233.48,0.0,0.916667,0.916667,0.416667,0.0,0,25,8500.0,3792.747568,451.651522,0.0,12
1884,5005.774991,1.0,4837.22,3513.45,1323.77,0.0,0.916667,0.666667,0.833333,0.0,0,50,12500.0,2400.932909,1189.708084,0.0,12
1926,169.062888,1.0,1556.66,209.33,1347.33,0.0,0.916667,0.083333,0.833333,0.0,0,23,1000.0,1234.677121,169.47941,0.25,12
1954,306.877248,1.0,3877.85,2183.56,1694.29,0.0,0.916667,0.666667,0.75,0.0,0,29,12500.0,3639.443058,205.024983,1.0,12
2006,117.061924,1.0,154.0,0.0,154.0,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,297.34992,162.066617,0.090909,12
2026,2416.555714,1.0,2266.01,1291.62,974.39,0.0,0.916667,0.75,0.666667,0.0,0,46,4000.0,4075.880525,1439.224679,0.0,12
2070,1536.477562,1.0,4258.57,3121.93,1136.64,0.0,0.916667,0.416667,0.75,0.0,0,30,5000.0,2660.323704,436.998853,0.0,12
2100,3645.191927,1.0,2311.83,2311.83,0.0,0.0,0.916667,0.916667,0.0,0.0,0,12,4500.0,1778.093952,1143.572365,0.0,12
2102,231.108995,1.0,440.0,0.0,440.0,0.0,0.916667,0.0,0.916667,0.0,0,22,4000.0,554.116542,185.091037,0.0,12
2106,980.034696,1.0,275.0,0.0,275.0,0.0,0.916667,0.0,0.916667,0.0,0,11,1000.0,537.693669,649.808406,0.0,12
2180,965.514081,1.0,8945.67,8945.67,0.0,0.0,0.916667,0.916667,0.0,0.0,0,23,5500.0,7917.840874,261.663214,1.0,12
2314,3915.151082,1.0,2607.07,2155.66,451.41,0.0,0.916667,0.583333,0.583333,0.0,0,27,8000.0,857.533676,930.799308,0.0,12
2674,26.771366,1.0,550.0,0.0,550.0,0.0,0.916667,0.0,0.916667,0.0,0,11,2000.0,581.909822,27.137375,0.0,12
2680,460.432607,1.0,1009.44,858.48,150.96,0.0,0.916667,0.583333,0.75,0.0,0,25,4000.0,1292.401995,221.145007,0.0,12
2764,4.620029,1.0,59.67,0.0,59.67,0.0,0.916667,0.0,0.916667,0.0,0,11,3000.0,60.665896,67.379671,0.0,12
2872,1520.956418,1.0,450.67,0.0,450.67,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,505.658258,4754.136596,0.0,12
2906,420.215198,1.0,1681.1,834.8,846.3,0.0,0.916667,0.5,0.833333,0.0,0,20,2400.0,758.24314,156.101823,0.181818,12
2966,52.278293,1.0,346.46,0.0,346.46,0.0,0.916667,0.0,0.833333,0.0,0,16,4000.0,203.562894,177.972156,0.333333,12
2980,291.991838,1.0,2971.56,1671.6,1299.96,0.0,0.916667,0.333333,0.833333,0.0,0,31,13500.0,2238.594868,171.648662,1.0,12
3044,300.395286,1.0,394.95,277.95,117.0,0.0,0.916667,0.25,0.75,0.0,0,33,6000.0,339.702306,175.28579,0.0,12
3140,6032.740391,1.0,7553.48,2643.53,4909.95,0.0,0.916667,0.75,1.0,0.0,0,85,13500.0,5377.338091,1365.123434,0.0,12
3224,155.566852,1.0,1303.78,207.09,1096.69,0.0,0.916667,0.25,0.916667,0.0,0,24,10000.0,1392.740366,176.247286,0.083333,12
3286,80.00717,1.0,1548.37,28.58,1519.79,0.0,0.916667,0.083333,0.75,0.0,0,21,9500.0,1105.365158,149.982961,0.7,12
3288,23.436171,1.0,329.86,157.0,172.86,0.0,0.916667,0.083333,0.916667,0.0,0,22,5000.0,187.258841,145.813975,0.75,12
3400,4624.411724,1.0,2537.67,1774.91,762.76,0.0,0.916667,0.75,0.666667,0.0,0,39,7000.0,1045.881353,1194.290831,0.0,12
3616,250.123525,0.909091,2655.99,2655.99,0.0,0.0,0.916667,0.916667,0.0,0.0,0,21,3600.0,3155.89347,168.814522,0.727273,12
3682,269.309231,1.0,280.25,0.0,280.25,0.0,0.916667,0.0,0.916667,0.0,0,19,2500.0,176.415802,184.470935,0.0,12
3764,2557.241228,1.0,2131.06,749.47,1381.59,0.0,0.916667,0.5,0.833333,0.0,0,55,5000.0,0.0,,0.0,12
3796,242.53001,1.0,3520.0,0.0,3520.0,0.0,0.916667,0.0,0.916667,0.0,0,11,650.0,3814.912997,3236.66486,0.333333,12
3826,0.0,0.0,265.76,0.0,265.76,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,288.141157,14.094123,0.0,12
3906,1460.749521,1.0,2318.21,1666.71,651.5,0.0,0.916667,0.666667,0.75,0.0,0,35,5900.0,1324.509712,385.125089,0.0,12
4016,3.894895,0.727273,182.49,0.0,182.49,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,201.08824,13.88938,0.0,12
4066,176.721561,1.0,1707.26,403.54,1303.72,0.0,0.916667,0.083333,0.833333,0.0,0,18,3300.0,0.0,,0.0,12
4136,137.909416,1.0,897.42,684.12,213.3,0.0,0.916667,0.916667,0.583333,0.0,0,27,7000.0,965.182597,191.931603,0.083333,12
4186,683.286191,1.0,706.08,706.08,0.0,0.0,0.916667,0.916667,0.0,0.0,0,13,1500.0,1847.90353,717.097215,0.0,12
4318,3516.835582,1.0,4019.73,1932.75,2086.98,0.0,0.916667,0.916667,1.0,0.0,0,73,12000.0,3376.57379,910.942173,0.0,12
4342,2025.162877,1.0,778.33,0.0,778.33,0.0,0.916667,0.0,0.916667,0.0,0,28,2000.0,1411.329676,1430.50774,0.0,12
4438,2392.917738,1.0,12462.44,12462.44,0.0,0.0,0.916667,0.916667,0.0,0.0,0,217,2800.0,11628.71557,2000.990921,0.0,12
4450,10.05473,0.454545,530.0,0.0,530.0,0.0,0.916667,0.0,0.916667,0.0,0,12,1000.0,538.553454,49.080612,0.0,12
4712,57.94319,1.0,440.0,0.0,440.0,0.0,0.916667,0.0,0.916667,0.0,0,11,6500.0,462.523442,188.76761,1.0,12
5008,83.030075,1.0,2298.89,567.55,1731.34,0.0,0.916667,0.166667,0.833333,0.0,0,22,1000.0,2034.589917,166.237338,1.0,12
5054,2623.967336,1.0,3005.89,2438.85,567.04,0.0,0.916667,0.75,0.75,0.0,0,40,5500.0,1245.201203,679.379333,0.0,12
5164,105.069311,1.0,1344.87,1344.87,0.0,0.0,0.916667,0.916667,0.0,0.0,0,12,1700.0,1461.200691,176.308343,0.25,12
5172,156.216753,0.818182,1354.86,585.63,769.23,0.0,0.916667,0.333333,0.833333,0.0,0,34,5500.0,858.976682,108.319927,0.0,12
5262,76.046682,1.0,1440.93,26.61,1414.32,0.0,0.916667,0.083333,0.75,0.0,0,15,12000.0,1311.209483,147.350402,0.875,12
5374,1194.651852,1.0,322.29,0.0,322.29,0.0,0.916667,0.0,0.833333,0.0,0,13,1200.0,482.355548,946.189043,0.0,12
5380,706.182752,1.0,3304.27,802.8,2501.47,0.0,0.916667,0.25,0.833333,0.0,0,30,4000.0,2863.455277,215.790698,0.25,12
5410,0.064811,0.272727,111.84,0.0,111.84,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,115.525496,9.960909,0.0,12
5514,67.72881,1.0,869.48,685.79,183.69,0.0,0.916667,0.833333,0.666667,0.0,0,20,3000.0,824.557797,175.239392,0.75,12
5550,262.528147,1.0,234.98,0.0,234.98,0.0,0.916667,0.0,0.833333,0.0,0,15,1700.0,95.32519,188.4713,0.0,12
5582,421.475963,1.0,2218.26,0.0,2218.26,0.0,0.916667,0.0,0.916667,0.0,0,11,4500.0,2031.739917,4522.22913,0.0,12
5592,1075.185409,1.0,398.53,45.65,352.88,0.0,0.916667,0.083333,0.916667,0.0,0,12,1000.0,579.034578,1205.387032,0.0,12
5610,528.651164,1.0,4978.23,2870.42,2107.81,0.0,0.916667,0.833333,0.5,0.0,0,60,6000.0,4465.155013,165.366492,0.916667,12
5636,39.665224,1.0,265.92,0.0,265.92,0.0,0.916667,0.0,0.916667,0.0,0,11,2000.0,295.676965,136.234257,0.363636,12
5638,456.648662,1.0,3355.33,2305.33,1050.0,0.0,0.916667,0.583333,0.833333,0.0,0,27,6500.0,2087.871747,207.584121,0.363636,12
5744,233.393741,1.0,2346.94,1829.5,517.44,0.0,0.916667,0.75,0.75,0.0,0,39,4500.0,2029.208283,155.235425,0.875,12
5770,226.03038,1.0,435.08,435.08,0.0,0.0,0.916667,0.916667,0.0,0.0,0,15,7500.0,3796.014359,180.308803,0.2,12
5872,364.398745,1.0,1087.66,561.06,526.6,0.0,0.916667,0.583333,0.833333,0.0,0,22,3000.0,763.738703,189.953723,0.0,12
